year,period,geo_level,state_ansi,commodity_id,value,Source
1939,AUG,STATE,26.0,5,"""432",Milk
1939,AUG,STATE,27.0,5,"""629",Milk
1939,AUG,STATE,28.0,5,"""133",Milk
1939,AUG,STATE,30.0,5,"""65",Milk
1939,AUG,STATE,34.0,5,"""78",Milk
1939,AUG,STATE,36.0,5,"""551",Milk
1939,AUG,STATE,37.0,5,"""124",Milk
1939,AUG,STATE,39.0,5,"""457",Milk
1939,AUG,STATE,40.0,5,"""240",Milk
1939,AUG,STATE,41.0,5,"""122",Milk
1939,AUG,STATE,42.0,5,"""382",Milk
1939,AUG,STATE,45.0,5,"""50",Milk
1939,AUG,STATE,47.0,5,"""198",Milk
1939,AUG,STATE,48.0,5,"""390",Milk
1939,AUG,STATE,49.0,5,"""46",Milk
1939,AUG,STATE,51.0,5,"""147",Milk
1939,AUG,STATE,53.0,5,"""175",Milk
1939,AUG,STATE,54.0,5,"""83",Milk
1939,AUG,STATE,55.0,5,"""1",Milk
1939,AUG,STATE,56.0,5,"""27",Milk
1939,DEC,STATE,1.0,5,"""85",Milk
1939,DEC,STATE,5.0,5,"""90",Milk
1939,DEC,STATE,6.0,5,"""333",Milk
1939,DEC,STATE,8.0,5,"""74",Milk
1939,DEC,STATE,13.0,5,"""85",Milk
1939,DEC,STATE,16.0,5,"""87",Milk
1939,DEC,STATE,17.0,5,"""373",Milk
1939,DEC,STATE,18.0,5,"""232",Milk
1939,DEC,STATE,20.0,5,"""196",Milk
1939,DEC,STATE,21.0,5,"""121",Milk
1939,DEC,STATE,26.0,5,"""336",Milk
1939,DEC,STATE,27.0,5,"""612",Milk
1939,DEC,STATE,28.0,5,"""77",Milk
1939,DEC,STATE,30.0,5,"""45",Milk
1939,DEC,STATE,34.0,5,"""78",Milk
1939,DEC,STATE,36.0,5,"""540",Milk
1939,DEC,STATE,37.0,5,"""98",Milk
1939,DEC,STATE,39.0,5,"""319",Milk
1939,DEC,STATE,40.0,5,"""150",Milk
1939,DEC,STATE,41.0,5,"""89",Milk
1939,DEC,STATE,42.0,5,"""341",Milk
1939,DEC,STATE,45.0,5,"""42",Milk
1939,DEC,STATE,47.0,5,"""125",Milk
1939,DEC,STATE,48.0,5,"""288",Milk
1939,DEC,STATE,49.0,5,"""39",Milk
1939,DEC,STATE,51.0,5,"""102",Milk
1939,DEC,STATE,53.0,5,"""127",Milk
1939,DEC,STATE,54.0,5,"""53",Milk
1939,DEC,STATE,55.0,5,"""770",Milk
1939,DEC,STATE,56.0,5,"""19",Milk
1939,FEB,STATE,1.0,5,"""79",Milk
1939,FEB,STATE,5.0,5,"""88",Milk
1939,FEB,STATE,6.0,5,"""332",Milk
1939,FEB,STATE,8.0,5,"""71",Milk
1939,FEB,STATE,13.0,5,"""77",Milk
1939,FEB,STATE,16.0,5,"""76",Milk
1939,FEB,STATE,17.0,5,"""358",Milk
1939,FEB,STATE,18.0,5,"""215",Milk
1939,FEB,STATE,20.0,5,"""212",Milk
1939,FEB,STATE,21.0,5,"""117",Milk
1939,FEB,STATE,26.0,5,"""336",Milk
1939,FEB,STATE,27.0,5,"""651",Milk
1939,FEB,STATE,28.0,5,"""83",Milk
1939,FEB,STATE,30.0,5,"""40",Milk
1939,FEB,STATE,34.0,5,"""71",Milk
1939,FEB,STATE,36.0,5,"""500",Milk
1939,FEB,STATE,37.0,5,"""89",Milk
1939,FEB,STATE,39.0,5,"""305",Milk
1939,FEB,STATE,40.0,5,"""168",Milk
1939,FEB,STATE,41.0,5,"""82",Milk
1939,FEB,STATE,42.0,5,"""330",Milk
1939,FEB,STATE,45.0,5,"""38",Milk
1939,FEB,STATE,47.0,5,"""115",Milk
1939,FEB,STATE,48.0,5,"""281",Milk
1939,FEB,STATE,49.0,5,"""40",Milk
1939,FEB,STATE,51.0,5,"""94",Milk
1939,FEB,STATE,53.0,5,"""127",Milk
1939,FEB,STATE,54.0,5,"""47",Milk
1939,FEB,STATE,55.0,5,"""798",Milk
1939,FEB,STATE,56.0,5,"""18",Milk
1939,JAN,STATE,1.0,5,"""84",Milk
1939,JAN,STATE,5.0,5,"""85",Milk
1939,JAN,STATE,6.0,5,"""335",Milk
1939,JAN,STATE,8.0,5,"""72",Milk
1939,JAN,STATE,13.0,5,"""83",Milk
1939,JAN,STATE,16.0,5,"""82",Milk
1939,JAN,STATE,17.0,5,"""379",Milk
1939,JAN,STATE,18.0,5,"""224",Milk
1939,JAN,STATE,20.0,5,"""211",Milk
1939,JAN,STATE,21.0,5,"""121",Milk
1939,JAN,STATE,26.0,5,"""347",Milk
1939,JAN,STATE,27.0,5,"""672",Milk
1939,JAN,STATE,28.0,5,"""86",Milk
1939,JAN,STATE,30.0,5,"""44",Milk
1939,JAN,STATE,34.0,5,"""78",Milk
1939,JAN,STATE,36.0,5,"""526",Milk
1939,JAN,STATE,37.0,5,"""97",Milk
1939,JAN,STATE,39.0,5,"""325",Milk
1939,JAN,STATE,40.0,5,"""166",Milk
1939,JAN,STATE,41.0,5,"""89",Milk
1939,JAN,STATE,42.0,5,"""352",Milk
1939,JAN,STATE,45.0,5,"""40",Milk
1939,JAN,STATE,47.0,5,"""122",Milk
1939,JAN,STATE,48.0,5,"""284",Milk
1939,JAN,STATE,49.0,5,"""44",Milk
1939,JAN,STATE,51.0,5,"""102",Milk
1939,JAN,STATE,53.0,5,"""134",Milk
1939,JAN,STATE,54.0,5,"""53",Milk
1939,JAN,STATE,55.0,5,"""803",Milk
1939,JAN,STATE,56.0,5,"""20",Milk
1939,JUL,STATE,1.0,5,"""121",Milk
1939,JUL,STATE,5.0,5,"""139",Milk
1939,JUL,STATE,6.0,5,"""420",Milk
1939,JUL,STATE,8.0,5,"""95",Milk
1939,JUL,STATE,13.0,5,"""106",Milk
1939,JUL,STATE,16.0,5,"""115",Milk
1939,JUL,STATE,17.0,5,"""477",Milk
1939,JUL,STATE,18.0,5,"""315",Milk
1939,JUL,STATE,20.0,5,"""278",Milk
1939,JUL,STATE,21.0,5,"""204",Milk
1939,JUL,STATE,26.0,5,"""460",Milk
1939,JUL,STATE,27.0,5,"""760",Milk
1939,JUL,STATE,28.0,5,"""142",Milk
1939,JUL,STATE,30.0,5,"""75",Milk
1939,JUL,STATE,34.0,5,"""79",Milk
1939,JUL,STATE,36.0,5,"""667",Milk
1939,JUL,STATE,37.0,5,"""125",Milk
1939,JUL,STATE,39.0,5,"""461",Milk
1939,JUL,STATE,40.0,5,"""263",Milk
1939,JUL,STATE,41.0,5,"""139",Milk
1939,JUL,STATE,42.0,5,"""404",Milk
1939,JUL,STATE,45.0,5,"""51",Milk
1939,JUL,STATE,47.0,5,"""198",Milk
1939,JUL,STATE,48.0,5,"""421",Milk
1939,JUL,STATE,49.0,5,"""52",Milk
1939,JUL,STATE,51.0,5,"""141",Milk
1939,JUL,STATE,53.0,5,"""195",Milk
1939,JUL,STATE,54.0,5,"""85",Milk
1939,JUL,STATE,55.0,5,"""1",Milk
1939,JUL,STATE,56.0,5,"""29",Milk
1939,JUN,STATE,1.0,5,"""117",Milk
1939,JUN,STATE,5.0,5,"""144",Milk
1939,JUN,STATE,6.0,5,"""428",Milk
1939,JUN,STATE,8.0,5,"""104",Milk
1939,JUN,STATE,13.0,5,"""102",Milk
1939,JUN,STATE,16.0,5,"""120",Milk
1939,JUN,STATE,17.0,5,"""519",Milk
1939,JUN,STATE,18.0,5,"""323",Milk
1939,JUN,STATE,20.0,5,"""302",Milk
1939,JUN,STATE,21.0,5,"""194",Milk
1939,JUN,STATE,26.0,5,"""508",Milk
1939,JUN,STATE,27.0,5,"""907",Milk
1939,JUN,STATE,28.0,5,"""138",Milk
1939,JUN,STATE,30.0,5,"""80",Milk
1939,JUN,STATE,34.0,5,"""82",Milk
1939,JUN,STATE,36.0,5,"""805",Milk
1939,JUN,STATE,37.0,5,"""121",Milk
1939,JUN,STATE,39.0,5,"""476",Milk
1939,JUN,STATE,40.0,5,"""268",Milk
1939,JUN,STATE,41.0,5,"""150",Milk
1939,JUN,STATE,42.0,5,"""435",Milk
1939,JUN,STATE,45.0,5,"""50",Milk
1939,JUN,STATE,47.0,5,"""187",Milk
1939,JUN,STATE,48.0,5,"""423",Milk
1939,JUN,STATE,49.0,5,"""55",Milk
1939,JUN,STATE,51.0,5,"""135",Milk
1939,JUN,STATE,53.0,5,"""207",Milk
1939,JUN,STATE,54.0,5,"""81",Milk
1939,JUN,STATE,55.0,5,"""1",Milk
1939,JUN,STATE,56.0,5,"""32",Milk
1939,MAR,STATE,1.0,5,"""93",Milk
1939,MAR,STATE,5.0,5,"""105",Milk
1939,MAR,STATE,6.0,5,"""408",Milk
1939,MAR,STATE,8.0,5,"""83",Milk
1939,MAR,STATE,13.0,5,"""90",Milk
1939,MAR,STATE,16.0,5,"""88",Milk
1939,MAR,STATE,17.0,5,"""416",Milk
1939,MAR,STATE,18.0,5,"""248",Milk
1939,MAR,STATE,20.0,5,"""243",Milk
1939,MAR,STATE,21.0,5,"""134",Milk
1939,MAR,STATE,26.0,5,"""384",Milk
1939,MAR,STATE,27.0,5,"""759",Milk
1939,MAR,STATE,28.0,5,"""101",Milk
1939,MAR,STATE,30.0,5,"""48",Milk
1939,MAR,STATE,34.0,5,"""80",Milk
1939,MAR,STATE,36.0,5,"""622",Milk
1939,MAR,STATE,37.0,5,"""104",Milk
1939,MAR,STATE,39.0,5,"""351",Milk
1939,MAR,STATE,40.0,5,"""202",Milk
1939,MAR,STATE,41.0,5,"""107",Milk
1939,MAR,STATE,42.0,5,"""388",Milk
1939,MAR,STATE,45.0,5,"""44",Milk
1939,MAR,STATE,47.0,5,"""134",Milk
1939,MAR,STATE,48.0,5,"""334",Milk
1939,MAR,STATE,49.0,5,"""45",Milk
1939,MAR,STATE,51.0,5,"""103",Milk
1939,MAR,STATE,53.0,5,"""154",Milk
1939,MAR,STATE,54.0,5,"""55",Milk
1939,MAR,STATE,55.0,5,"""989",Milk
1939,MAR,STATE,56.0,5,"""21",Milk
1939,MAY,STATE,1.0,5,"""116",Milk
1939,MAY,STATE,5.0,5,"""145",Milk
1939,MAY,STATE,6.0,5,"""467",Milk
1939,MAY,STATE,8.0,5,"""103",Milk
1939,MAY,STATE,13.0,5,"""104",Milk
1939,MAY,STATE,16.0,5,"""122",Milk
1939,MAY,STATE,17.0,5,"""518",Milk
1939,MAY,STATE,18.0,5,"""312",Milk
1939,MAY,STATE,20.0,5,"""320",Milk
1939,MAY,STATE,21.0,5,"""187",Milk
1939,MAY,STATE,26.0,5,"""482",Milk
1939,MAY,STATE,27.0,5,"""909",Milk
1939,MAY,STATE,28.0,5,"""145",Milk
1939,MAY,STATE,30.0,5,"""73",Milk
1939,MAY,STATE,34.0,5,"""88",Milk
1939,MAY,STATE,36.0,5,"""792",Milk
1939,MAY,STATE,37.0,5,"""119",Milk
1939,MAY,STATE,39.0,5,"""472",Milk
1939,MAY,STATE,40.0,5,"""277",Milk
1939,MAY,STATE,41.0,5,"""156",Milk
1939,MAY,STATE,42.0,5,"""445",Milk
1939,MAY,STATE,45.0,5,"""50",Milk
1939,MAY,STATE,47.0,5,"""182",Milk
1939,MAY,STATE,48.0,5,"""416",Milk
1939,MAY,STATE,49.0,5,"""55",Milk
1939,MAY,STATE,51.0,5,"""131",Milk
1939,MAY,STATE,53.0,5,"""216",Milk
1939,MAY,STATE,54.0,5,"""75",Milk
1939,MAY,STATE,55.0,5,"""1",Milk
1939,MAY,STATE,56.0,5,"""28",Milk
1939,NOV,STATE,1.0,5,"""87",Milk
1939,NOV,STATE,5.0,5,"""97",Milk
1939,NOV,STATE,6.0,5,"""331",Milk
1939,NOV,STATE,8.0,5,"""72",Milk
1939,NOV,STATE,13.0,5,"""84",Milk
1939,NOV,STATE,16.0,5,"""83",Milk
1939,NOV,STATE,17.0,5,"""354",Milk
1939,NOV,STATE,18.0,5,"""225",Milk
1939,NOV,STATE,20.0,5,"""187",Milk
1939,NOV,STATE,21.0,5,"""128",Milk
1939,NOV,STATE,26.0,5,"""327",Milk
1939,NOV,STATE,27.0,5,"""518",Milk
1939,NOV,STATE,28.0,5,"""85",Milk
1939,NOV,STATE,30.0,5,"""44",Milk
1939,NOV,STATE,34.0,5,"""75",Milk
1939,NOV,STATE,36.0,5,"""511",Milk
1939,NOV,STATE,37.0,5,"""101",Milk
1939,NOV,STATE,39.0,5,"""312",Milk
1939,NOV,STATE,40.0,5,"""158",Milk
1939,NOV,STATE,41.0,5,"""94",Milk
1939,NOV,STATE,42.0,5,"""329",Milk
1939,NOV,STATE,45.0,5,"""42",Milk
1939,NOV,STATE,47.0,5,"""127",Milk
1939,NOV,STATE,48.0,5,"""301",Milk
1939,NOV,STATE,49.0,5,"""38",Milk
1939,NOV,STATE,51.0,5,"""105",Milk
1939,NOV,STATE,53.0,5,"""130",Milk
1939,NOV,STATE,54.0,5,"""57",Milk
1939,NOV,STATE,55.0,5,"""715",Milk
1939,NOV,STATE,56.0,5,"""20",Milk
1939,OCT,STATE,1.0,5,"""96",Milk
1939,OCT,STATE,5.0,5,"""99",Milk
1939,OCT,STATE,6.0,5,"""356",Milk
1939,OCT,STATE,8.0,5,"""76",Milk
1939,OCT,STATE,13.0,5,"""92",Milk
1939,OCT,STATE,16.0,5,"""91",Milk
1939,OCT,STATE,17.0,5,"""377",Milk
1939,OCT,STATE,18.0,5,"""249",Milk
1939,OCT,STATE,20.0,5,"""194",Milk
1939,OCT,STATE,21.0,5,"""152",Milk
1939,OCT,STATE,26.0,5,"""363",Milk
1939,OCT,STATE,27.0,5,"""510",Milk
1939,OCT,STATE,28.0,5,"""95",Milk
1939,OCT,STATE,30.0,5,"""54",Milk
1939,OCT,STATE,34.0,5,"""77",Milk
1939,OCT,STATE,36.0,5,"""562",Milk
1939,OCT,STATE,37.0,5,"""109",Milk
1939,OCT,STATE,39.0,5,"""348",Milk
1939,OCT,STATE,40.0,5,"""176",Milk
1939,OCT,STATE,41.0,5,"""100",Milk
1939,OCT,STATE,42.0,5,"""356",Milk
1939,OCT,STATE,45.0,5,"""45",Milk
1939,OCT,STATE,47.0,5,"""146",Milk
1939,OCT,STATE,48.0,5,"""334",Milk
1939,OCT,STATE,49.0,5,"""41",Milk
1939,OCT,STATE,51.0,5,"""123",Milk
1939,OCT,STATE,53.0,5,"""145",Milk
1939,OCT,STATE,54.0,5,"""66",Milk
1939,OCT,STATE,55.0,5,"""831",Milk
1939,OCT,STATE,56.0,5,"""22",Milk
1939,SEP,STATE,1.0,5,"""103",Milk
1939,SEP,STATE,5.0,5,"""108",Milk
1939,SEP,STATE,6.0,5,"""360",Milk
1939,SEP,STATE,8.0,5,"""77",Milk
1939,SEP,STATE,13.0,5,"""98",Milk
1939,SEP,STATE,16.0,5,"""94",Milk
1939,SEP,STATE,17.0,5,"""396",Milk
1939,SEP,STATE,18.0,5,"""266",Milk
1939,SEP,STATE,20.0,5,"""208",Milk
1939,SEP,STATE,21.0,5,"""171",Milk
1939,SEP,STATE,26.0,5,"""393",Milk
1939,SEP,STATE,27.0,5,"""529",Milk
1939,SEP,STATE,28.0,5,"""107",Milk
1939,SEP,STATE,30.0,5,"""58",Milk
1939,SEP,STATE,34.0,5,"""77",Milk
1939,SEP,STATE,36.0,5,"""562",Milk
1939,SEP,STATE,37.0,5,"""114",Milk
1939,SEP,STATE,39.0,5,"""379",Milk
1939,SEP,STATE,40.0,5,"""183",Milk
1939,SEP,STATE,41.0,5,"""104",Milk
1939,SEP,STATE,42.0,5,"""362",Milk
1939,SEP,STATE,45.0,5,"""45",Milk
1939,SEP,STATE,47.0,5,"""169",Milk
1939,SEP,STATE,48.0,5,"""342",Milk
1939,SEP,STATE,49.0,5,"""41",Milk
1939,SEP,STATE,51.0,5,"""138",Milk
1939,SEP,STATE,53.0,5,"""155",Milk
1939,SEP,STATE,54.0,5,"""72",Milk
1939,SEP,STATE,55.0,5,"""906",Milk
1939,SEP,STATE,56.0,5,"""23",Milk
1939,YEAR,STATE,1.0,5,"""1",Milk
1939,YEAR,STATE,4.0,5,"""235",Milk
1939,YEAR,STATE,5.0,5,"""1",Milk
1939,YEAR,STATE,6.0,5,"""4",Milk
1939,YEAR,STATE,8.0,5,"""1",Milk
1939,YEAR,STATE,9.0,5,"""673",Milk
1939,YEAR,STATE,10.0,5,"""139",Milk
1939,YEAR,STATE,12.0,5,"""330",Milk
1939,YEAR,STATE,13.0,5,"""1",Milk
1939,YEAR,STATE,16.0,5,"""1",Milk
1939,YEAR,STATE,17.0,5,"""5",Milk
1939,YEAR,STATE,18.0,5,"""3",Milk
1939,YEAR,STATE,19.0,5,"""6",Milk
1939,YEAR,STATE,20.0,5,"""2",Milk
1939,YEAR,STATE,21.0,5,"""1",Milk
1939,YEAR,STATE,22.0,5,"""664",Milk
1939,YEAR,STATE,23.0,5,"""619",Milk
1939,YEAR,STATE,24.0,5,"""898",Milk
1939,YEAR,STATE,25.0,5,"""791",Milk
1939,YEAR,STATE,26.0,5,"""4",Milk
1939,YEAR,STATE,27.0,5,"""8",Milk
1939,YEAR,STATE,28.0,5,"""1",Milk
1939,YEAR,STATE,29.0,5,"""3",Milk
1939,YEAR,STATE,30.0,5,"""682",Milk
1939,YEAR,STATE,31.0,5,"""2",Milk
1939,YEAR,STATE,32.0,5,"""109",Milk
1939,YEAR,STATE,33.0,5,"""354",Milk
1939,YEAR,STATE,34.0,5,"""943",Milk
1939,YEAR,STATE,35.0,5,"""269",Milk
1939,YEAR,STATE,36.0,5,"""7",Milk
1939,YEAR,STATE,37.0,5,"""1",Milk
1939,YEAR,STATE,38.0,5,"""1",Milk
1939,YEAR,STATE,39.0,5,"""4",Milk
1939,YEAR,STATE,40.0,5,"""2",Milk
1939,YEAR,STATE,41.0,5,"""1",Milk
1939,YEAR,STATE,42.0,5,"""4",Milk
1939,YEAR,STATE,44.0,5,"""134",Milk
1939,YEAR,STATE,45.0,5,"""543",Milk
1939,YEAR,STATE,46.0,5,"""1",Milk
1939,YEAR,STATE,47.0,5,"""1",Milk
1939,YEAR,STATE,48.0,5,"""4",Milk
1939,YEAR,STATE,49.0,5,"""543",Milk
1939,YEAR,STATE,50.0,5,"""1",Milk
1939,YEAR,STATE,51.0,5,"""1",Milk
1939,YEAR,STATE,53.0,5,"""1",Milk
1939,YEAR,STATE,54.0,5,"""787",Milk
1939,YEAR,STATE,55.0,5,"""11",Milk
1939,YEAR,STATE,56.0,5,"""282",Milk
1938,APR,STATE,1.0,5,"""102",Milk
1938,APR,STATE,5.0,5,"""125",Milk
1938,APR,STATE,6.0,5,"""439",Milk
1938,APR,STATE,8.0,5,"""86",Milk
1938,APR,STATE,13.0,5,"""93",Milk
1938,APR,STATE,16.0,5,"""94",Milk
1938,APR,STATE,17.0,5,"""425",Milk
1938,APR,STATE,18.0,5,"""256",Milk
1938,APR,STATE,20.0,5,"""275",Milk
1938,APR,STATE,21.0,5,"""154",Milk
1938,APR,STATE,26.0,5,"""379",Milk
1938,APR,STATE,27.0,5,"""761",Milk
1938,APR,STATE,28.0,5,"""124",Milk
1938,APR,STATE,30.0,5,"""49",Milk
1938,APR,STATE,34.0,5,"""79",Milk
1938,APR,STATE,36.0,5,"""655",Milk
1938,APR,STATE,37.0,5,"""106",Milk
1938,APR,STATE,39.0,5,"""359",Milk
1938,APR,STATE,40.0,5,"""242",Milk
1938,APR,STATE,41.0,5,"""127",Milk
1938,APR,STATE,42.0,5,"""391",Milk
1938,APR,STATE,45.0,5,"""48",Milk
1938,APR,STATE,47.0,5,"""150",Milk
1938,APR,STATE,48.0,5,"""413",Milk
1938,APR,STATE,49.0,5,"""45",Milk
1938,APR,STATE,51.0,5,"""114",Milk
1938,APR,STATE,53.0,5,"""171",Milk
1938,APR,STATE,55.0,5,"""1",Milk
1938,APR,STATE,56.0,5,"""22",Milk
1938,AUG,STATE,1.0,5,"""114",Milk
1938,AUG,STATE,5.0,5,"""133",Milk
1938,AUG,STATE,6.0,5,"""384",Milk
1938,AUG,STATE,8.0,5,"""89",Milk
1938,AUG,STATE,13.0,5,"""101",Milk
1938,AUG,STATE,16.0,5,"""103",Milk
1938,AUG,STATE,17.0,5,"""457",Milk
1938,AUG,STATE,18.0,5,"""307",Milk
1938,AUG,STATE,20.0,5,"""254",Milk
1938,AUG,STATE,21.0,5,"""211",Milk
1938,AUG,STATE,26.0,5,"""422",Milk
1938,AUG,STATE,27.0,5,"""670",Milk
1938,AUG,STATE,28.0,5,"""132",Milk
1938,AUG,STATE,30.0,5,"""63",Milk
1938,AUG,STATE,34.0,5,"""80",Milk
1938,AUG,STATE,36.0,5,"""616",Milk
1938,AUG,STATE,37.0,5,"""122",Milk
1938,AUG,STATE,39.0,5,"""453",Milk
1938,AUG,STATE,40.0,5,"""237",Milk
1938,AUG,STATE,41.0,5,"""120",Milk
1938,AUG,STATE,42.0,5,"""412",Milk
1938,AUG,STATE,45.0,5,"""49",Milk
1938,AUG,STATE,47.0,5,"""195",Milk
1938,AUG,STATE,48.0,5,"""398",Milk
1938,AUG,STATE,49.0,5,"""43",Milk
1938,AUG,STATE,51.0,5,"""148",Milk
1938,AUG,STATE,53.0,5,"""169",Milk
1938,AUG,STATE,55.0,5,"""1",Milk
1938,AUG,STATE,56.0,5,"""26",Milk
1938,DEC,STATE,1.0,5,"""86",Milk
1938,DEC,STATE,5.0,5,"""86",Milk
1938,DEC,STATE,6.0,5,"""323",Milk
1938,DEC,STATE,8.0,5,"""66",Milk
1938,DEC,STATE,13.0,5,"""85",Milk
1938,DEC,STATE,16.0,5,"""78",Milk
1938,DEC,STATE,17.0,5,"""359",Milk
1938,DEC,STATE,18.0,5,"""229",Milk
1938,DEC,STATE,20.0,5,"""209",Milk
1938,DEC,STATE,21.0,5,"""124",Milk
1938,DEC,STATE,26.0,5,"""317",Milk
1938,DEC,STATE,27.0,5,"""592",Milk
1938,DEC,STATE,28.0,5,"""84",Milk
1938,DEC,STATE,30.0,5,"""42",Milk
1938,DEC,STATE,34.0,5,"""76",Milk
1938,DEC,STATE,36.0,5,"""507",Milk
1938,DEC,STATE,37.0,5,"""97",Milk
1938,DEC,STATE,39.0,5,"""306",Milk
1938,DEC,STATE,40.0,5,"""156",Milk
1938,DEC,STATE,41.0,5,"""90",Milk
1938,DEC,STATE,42.0,5,"""337",Milk
1938,DEC,STATE,45.0,5,"""40",Milk
1938,DEC,STATE,47.0,5,"""121",Milk
1938,DEC,STATE,48.0,5,"""287",Milk
1938,DEC,STATE,49.0,5,"""40",Milk
1938,DEC,STATE,51.0,5,"""100",Milk
1938,DEC,STATE,53.0,5,"""130",Milk
1938,DEC,STATE,55.0,5,"""713",Milk
1938,DEC,STATE,56.0,5,"""19",Milk
1938,FEB,STATE,1.0,5,"""78",Milk
1938,FEB,STATE,5.0,5,"""89",Milk
1938,FEB,STATE,6.0,5,"""326",Milk
1938,FEB,STATE,8.0,5,"""68",Milk
1938,FEB,STATE,13.0,5,"""74",Milk
1938,FEB,STATE,16.0,5,"""74",Milk
1938,FEB,STATE,17.0,5,"""355",Milk
1938,FEB,STATE,18.0,5,"""201",Milk
1938,FEB,STATE,20.0,5,"""197",Milk
1938,FEB,STATE,21.0,5,"""118",Milk
1938,FEB,STATE,26.0,5,"""306",Milk
1938,FEB,STATE,27.0,5,"""632",Milk
1938,FEB,STATE,28.0,5,"""85",Milk
1938,FEB,STATE,30.0,5,"""37",Milk
1938,FEB,STATE,34.0,5,"""69",Milk
1938,FEB,STATE,36.0,5,"""463",Milk
1938,FEB,STATE,37.0,5,"""88",Milk
1938,FEB,STATE,39.0,5,"""279",Milk
1938,FEB,STATE,40.0,5,"""164",Milk
1938,FEB,STATE,41.0,5,"""81",Milk
1938,FEB,STATE,42.0,5,"""314",Milk
1938,FEB,STATE,45.0,5,"""38",Milk
1938,FEB,STATE,47.0,5,"""114",Milk
1938,FEB,STATE,48.0,5,"""291",Milk
1938,FEB,STATE,49.0,5,"""37",Milk
1938,FEB,STATE,51.0,5,"""86",Milk
1938,FEB,STATE,53.0,5,"""124",Milk
1938,FEB,STATE,55.0,5,"""773",Milk
1938,FEB,STATE,56.0,5,"""17",Milk
1938,JAN,STATE,1.0,5,"""85",Milk
1938,JAN,STATE,5.0,5,"""88",Milk
1938,JAN,STATE,6.0,5,"""326",Milk
1938,JAN,STATE,8.0,5,"""71",Milk
1938,JAN,STATE,13.0,5,"""81",Milk
1938,JAN,STATE,16.0,5,"""78",Milk
1938,JAN,STATE,17.0,5,"""377",Milk
1938,JAN,STATE,18.0,5,"""209",Milk
1938,JAN,STATE,20.0,5,"""200",Milk
1938,JAN,STATE,21.0,5,"""121",Milk
1938,JAN,STATE,26.0,5,"""321",Milk
1938,JAN,STATE,27.0,5,"""639",Milk
1938,JAN,STATE,28.0,5,"""82",Milk
1938,JAN,STATE,30.0,5,"""40",Milk
1938,JAN,STATE,34.0,5,"""75",Milk
1938,JAN,STATE,36.0,5,"""484",Milk
1938,JAN,STATE,37.0,5,"""95",Milk
1938,JAN,STATE,39.0,5,"""299",Milk
1938,JAN,STATE,40.0,5,"""163",Milk
1938,JAN,STATE,41.0,5,"""85",Milk
1938,JAN,STATE,42.0,5,"""337",Milk
1938,JAN,STATE,45.0,5,"""42",Milk
1938,JAN,STATE,47.0,5,"""120",Milk
1938,JAN,STATE,48.0,5,"""278",Milk
1938,JAN,STATE,49.0,5,"""40",Milk
1938,JAN,STATE,51.0,5,"""94",Milk
1938,JAN,STATE,53.0,5,"""132",Milk
1938,JAN,STATE,55.0,5,"""768",Milk
1938,JAN,STATE,56.0,5,"""19",Milk
1938,JUL,STATE,1.0,5,"""118",Milk
1938,JUL,STATE,5.0,5,"""138",Milk
1938,JUL,STATE,6.0,5,"""393",Milk
1938,JUL,STATE,8.0,5,"""100",Milk
1938,JUL,STATE,13.0,5,"""102",Milk
1938,JUL,STATE,16.0,5,"""109",Milk
1938,JUL,STATE,17.0,5,"""491",Milk
1938,JUL,STATE,18.0,5,"""321",Milk
1938,JUL,STATE,20.0,5,"""269",Milk
1938,JUL,STATE,21.0,5,"""210",Milk
1938,JUL,STATE,26.0,5,"""450",Milk
1938,JUL,STATE,27.0,5,"""788",Milk
1938,JUL,STATE,28.0,5,"""140",Milk
1938,JUL,STATE,30.0,5,"""72",Milk
1938,JUL,STATE,34.0,5,"""80",Milk
1938,JUL,STATE,36.0,5,"""686",Milk
1938,JUL,STATE,37.0,5,"""123",Milk
1938,JUL,STATE,39.0,5,"""469",Milk
1938,JUL,STATE,40.0,5,"""256",Milk
1938,JUL,STATE,41.0,5,"""137",Milk
1938,JUL,STATE,42.0,5,"""416",Milk
1938,JUL,STATE,45.0,5,"""52",Milk
1938,JUL,STATE,47.0,5,"""200",Milk
1938,JUL,STATE,48.0,5,"""434",Milk
1938,JUL,STATE,49.0,5,"""49",Milk
1938,JUL,STATE,51.0,5,"""147",Milk
1938,JUL,STATE,53.0,5,"""188",Milk
1938,JUL,STATE,55.0,5,"""1",Milk
1938,JUL,STATE,56.0,5,"""29",Milk
1938,JUN,STATE,1.0,5,"""113",Milk
1938,JUN,STATE,5.0,5,"""141",Milk
1938,JUN,STATE,6.0,5,"""413",Milk
1938,JUN,STATE,8.0,5,"""105",Milk
1938,JUN,STATE,13.0,5,"""99",Milk
1938,JUN,STATE,16.0,5,"""115",Milk
1938,JUN,STATE,17.0,5,"""520",Milk
1938,JUN,STATE,18.0,5,"""326",Milk
1938,JUN,STATE,20.0,5,"""294",Milk
1938,JUN,STATE,21.0,5,"""200",Milk
1938,JUN,STATE,26.0,5,"""494",Milk
1938,JUN,STATE,27.0,5,"""894",Milk
1938,JUN,STATE,28.0,5,"""140",Milk
1938,JUN,STATE,30.0,5,"""76",Milk
1938,JUN,STATE,34.0,5,"""83",Milk
1938,JUN,STATE,36.0,5,"""807",Milk
